config,holdout_workload,case_id,base_case_id,repeat_tag,repeat_index,workload,stressor,label_name,stressor_family,label,diagnosis_block_mode,diagnosis_selected_blocks,diagnosis_selected_block_idxs,diagnosis_peak_block_idx,diagnosis_peak_block_score,diagnosis_focus_score_mean,diagnosis_focus_score_max,dominant_tier,tier0_contrib,tier1_alt_contrib,tier2_contrib,tier0_share,tier1_alt_share,tier2_share,dominant_mechanism,compute_contrib,compute_share,memory_io_contrib,memory_io_share,thermal_power_contrib,thermal_power_share,scheduler_runtime_contrib,scheduler_runtime_share,platform_pressure_contrib,platform_pressure_share,top_feature_1,top_feature_score_1,top_feature_2,top_feature_score_2,top_feature_3,top_feature_score_3,top_feature_4,top_feature_score_4,top_feature_5,top_feature_score_5,top_mechanism_1,top_mechanism_score_1,top_mechanism_2,top_mechanism_score_2,top_mechanism_3,top_mechanism_score_3,feature_profile
tier0,ALL,BROWSER__ATOMIC,BROWSER__ATOMIC,,0,BROWSER,ATOMIC,ANOMALY,synchronization,1,peak_window,5,"0,1,2,3,4",0,0.011442439232510654,0.011408255695756469,0.011442439232510654,tier0,0.005967568194794718,0.0,0.0,1.0,0.0,0.0,memory_io,0.0021152701174981317,0.3544609878682578,0.0032846783351235596,0.5504215834497977,0.0,0.0,0.00033695392461378264,0.05646419338914211,0.0002306658175592452,0.03865323529280255,tier0:cpu_times_idle_pct,0.0004832635357298051,tier0:net_sent_Pps,0.00046078279534484274,tier0:cpu_times_user_pct,0.0002809292060827656,tier0:net_recv_Pps,0.00023938792115968922,tier0:cpu_pct,0.0002245356290778097,memory_io,0.0032846783351235596,compute,0.0021152701174981317,scheduler_runtime,0.00033695392461378264,full
tier0,ALL,BROWSER__BRANCH,BROWSER__BRANCH,,0,BROWSER,BRANCH,ANOMALY,control_flow,1,post_persist,5,"2,3,4,5,6",23,0.05822418947004482,0.05301382498999585,0.05383446544014463,tier0,0.014302898176768265,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.003036369612214431,0.2122905144599511,0.009030133392492591,0.6313499041166318,0.0,0.0,0.000841339838986718,0.05882303212878067,0.001395055333074523,0.09753654929463641,tier0:net_sent_Pps,0.0014215058809060256,tier0:net_recv_Pps,0.0007145035926044446,tier0:interrupts,0.0006254500181508478,tier0:mem_wired_bytes,0.0005948038490743594,tier0:mem_active_bytes,0.0005798086811191959,memory_io,0.009030133392492591,compute,0.003036369612214431,platform_pressure,0.001395055333074523,full
tier0,ALL,BROWSER__CACHE,BROWSER__CACHE,,0,BROWSER,CACHE,ANOMALY,memory_pressure,1,peak_window,5,"540,541,542,543,544",540,0.016892960979094797,0.015852257086069972,0.016892960979094797,tier0,0.008845912131953303,0.0,0.0,1.0000000000000004,0.0,0.0,memory_io,0.0032057618957392173,0.3624003774759789,0.00450819654481184,0.5096361435161992,0.0,0.0,0.0005926281445418263,0.06699457734846002,0.0005393255468604159,0.060968901659361766,tier0:cpu_times_idle_pct,0.0006375516920541749,tier0:pids_count,0.0004164508995000933,tier0:net_recv_Bps,0.0003885596863566865,tier0:net_recv_Pps,0.00036057948763800233,tier0:disk_write_Bps,0.0003513393254140771,memory_io,0.00450819654481184,compute,0.0032057618957392173,scheduler_runtime,0.0005926281445418263,full
tier0,ALL,BROWSER__MEMBW,BROWSER__MEMBW,,0,BROWSER,MEMBW,ANOMALY,memory_pressure,1,peak_window,5,"9,10,11,12,13",9,0.022529716952792683,0.02247411290090557,0.022529716952792683,tier0,0.011629983335499259,0.0,0.0,1.0,0.0,0.0,memory_io,0.002701751608257041,0.23230915559528262,0.00810666915479833,0.6970490774525536,0.0,0.0,0.00048230549105502107,0.04147086690853942,0.00033925708138886427,0.02917090004362422,tier0:net_sent_Pps,0.0021089734125376743,tier0:net_recv_Pps,0.0008066233636708478,tier0:net_sent_Bps,0.0006010239961544415,tier0:net_recv_Bps,0.0005622245707152632,tier0:cpu_times_idle_pct,0.000537344098277029,memory_io,0.00810666915479833,compute,0.002701751608257041,scheduler_runtime,0.00048230549105502107,full
tier0,ALL,BROWSER__NOMINAL,BROWSER__NOMINAL,,0,BROWSER,NOMINAL,NOMINAL,benign,0,peak_window_backfill,3,"937,938,939",939,0.009731698857611094,0.009712558254710537,0.009731698857611094,tier0,0.0041428496745670165,0.0,0.0,1.0000000000000004,0.0,0.0,compute,0.0017836288047433848,0.43053186691592876,0.0015217521849205085,0.3673201550764819,0.0,0.0,0.00023016094491205334,0.05555619030181402,0.0006073077399910685,0.14659178770577538,tier0:cpu_times_idle_pct,0.0005686784097152919,tier0:net_sent_Bps,0.0002565762928349218,tier0:net_sent_Pps,0.00022734680672744194,tier0:load15,0.00020464291487823098,tier0:load5,0.00020405698449023753,compute,0.0017836288047433848,memory_io,0.0015217521849205085,platform_pressure,0.0006073077399910685,full
tier0,ALL,BROWSER__TLB,BROWSER__TLB,,0,BROWSER,TLB,ANOMALY,memory_pressure,1,peak_window,5,"162,163,164,165,166",162,0.019772039090154313,0.019753072565795032,0.019772039090154313,tier0,0.009991338657527438,0.0,0.0,1.0,0.0,0.0,memory_io,0.0026578376991468113,0.26601417390095233,0.006609029752036637,0.6614759021362386,0.0,0.0,0.0005259636611340402,0.052641961118771716,0.0001985075452099499,0.019867962844037423,tier0:net_sent_Pps,0.000732940763764637,tier0:cpu_times_idle_pct,0.0006535698883368799,tier0:net_recv_Pps,0.0006122201534744687,tier0:net_recv_Bps,0.0005607907169638917,tier0:swap_total_bytes,0.0005172359175906008,memory_io,0.006609029752036637,compute,0.0026578376991468113,scheduler_runtime,0.0005259636611340402,full
tier0,ALL,PY_AI__ATOMIC,PY_AI__ATOMIC,,0,PY_AI,ATOMIC,ANOMALY,synchronization,1,peak_window,5,"344,345,346,347,348",344,0.024529907958520933,0.02438619482366435,0.024529907958520933,tier0,0.006449451084448128,0.0,0.0,0.9999999999999996,0.0,0.0,memory_io,0.0020433687838828326,0.3168283249422738,0.003601011210943142,0.5583438286130168,0.0,0.0,0.00044076929829097334,0.06834214145042845,0.0003643017913311822,0.056485704994280905,tier0:cpu_times_idle_pct,0.0005402956151740598,tier0:mem_used_bytes,0.00036749387064385994,tier0:mem_active_bytes,0.0002811005756119495,tier0:net_sent_Bps,0.0002795115779517594,tier0:interrupts,0.0002761266349866794,memory_io,0.003601011210943142,compute,0.0020433687838828326,scheduler_runtime,0.00044076929829097334,full
tier0,ALL,PY_AI__BRANCH,PY_AI__BRANCH,,0,PY_AI,BRANCH,ANOMALY,control_flow,1,peak_window,5,"558,559,560,561,562",558,0.01794442889397166,0.017881420787616016,0.01794442889397166,tier0,0.010528645673566305,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.0032508193419265156,0.308759496968178,0.006248932834422932,0.5935172507620603,0.0,0.0,0.00043118226714735584,0.04095325082787254,0.0005977112300695031,0.05677000144188954,tier0:swap_sin_bytes,0.000676100722230212,tier0:cpu_times_idle_pct,0.000490984474736469,tier0:net_recv_Pps,0.0004892327415816332,tier0:disk_write_IOPS,0.00048455823437709835,tier0:disk_write_Bps,0.0004803245965515241,memory_io,0.006248932834422932,compute,0.0032508193419265156,platform_pressure,0.0005977112300695031,full
tier0,ALL,PY_AI__CACHE,PY_AI__CACHE,,0,PY_AI,CACHE,ANOMALY,memory_pressure,1,peak_window,5,"729,730,731,732,733",729,0.01157540412880101,0.011461980939299142,0.01157540412880101,tier0,0.007716038498677033,0.0,0.0,1.0,0.0,0.0,memory_io,0.003288706222106885,0.42621692759448465,0.0032978996830266252,0.4274084018103425,0.0,0.0,0.0004406857567200847,0.057112954632826576,0.0006887468368234385,0.08926171596234632,tier0:cpu_times_idle_pct,0.0005177373950073558,tier0:net_sent_Bps,0.00039623944430657384,tier0:cpu_times_user_pct,0.0003634884532472972,tier0:cpu_pct,0.0003469752091316338,tier0:net_sent_Pps,0.00034507722613236994,memory_io,0.0032978996830266252,compute,0.003288706222106885,platform_pressure,0.0006887468368234385,full
tier0,ALL,PY_AI__MEMBW,PY_AI__MEMBW,,0,PY_AI,MEMBW,ANOMALY,memory_pressure,1,peak_window,5,"538,539,540,541,542",538,0.017676827696287055,0.017605254853884374,0.017676827696287055,tier0,0.010900307235111572,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.003056143213299972,0.28037220854249534,0.0070327725863693355,0.6451903083718311,0.0,0.0,0.00045420131811642935,0.04166867119610875,0.0003571901173258337,0.03276881188956484,tier0:swap_sin_bytes,0.0006838312039511048,tier0:net_sent_Pps,0.0005623588357981011,tier0:disk_write_IOPS,0.0005603548279743022,tier0:net_recv_Pps,0.000536892308653694,tier0:disk_write_Bps,0.0005363086481136387,memory_io,0.0070327725863693355,compute,0.003056143213299972,scheduler_runtime,0.00045420131811642935,full
