config,holdout_workload,case_id,base_case_id,repeat_tag,repeat_index,workload,stressor,label_name,stressor_family,label,diagnosis_block_mode,diagnosis_selected_blocks,diagnosis_selected_block_idxs,diagnosis_peak_block_idx,diagnosis_peak_block_score,diagnosis_focus_score_mean,diagnosis_focus_score_max,dominant_tier,tier0_contrib,tier1_alt_contrib,tier2_contrib,tier0_share,tier1_alt_share,tier2_share,dominant_mechanism,compute_contrib,compute_share,memory_io_contrib,memory_io_share,thermal_power_contrib,thermal_power_share,scheduler_runtime_contrib,scheduler_runtime_share,platform_pressure_contrib,platform_pressure_share,top_feature_1,top_feature_score_1,top_feature_2,top_feature_score_2,top_feature_3,top_feature_score_3,top_feature_4,top_feature_score_4,top_feature_5,top_feature_score_5,top_mechanism_1,top_mechanism_score_1,top_mechanism_2,top_mechanism_score_2,top_mechanism_3,top_mechanism_score_3,feature_profile
tier0,ALL,BROWSER__ATOMIC,BROWSER__ATOMIC,,0,BROWSER,ATOMIC,ANOMALY,synchronization,1,peak_window,5,"7,8,9,10,11",7,0.008802375864683572,0.008669133459541213,0.008802375864683572,tier0,0.004339016441092932,0.0,0.0,1.0,0.0,0.0,memory_io,0.001595418612176923,0.36769130374049963,0.0022961921040103852,0.529196451588464,0.0,0.0,0.0002781059997490923,0.06409424889826912,0.0001692997251565315,0.03901799577276722,tier0:cpu_times_idle_pct,0.0003356546685927634,tier0:net_sent_Pps,0.0002944115438976699,tier0:cpu_times_user_pct,0.0002303609943225101,tier0:cpu_pct,0.00017170246154494913,tier0:net_recv_Pps,0.00016994294925028213,memory_io,0.0022961921040103852,compute,0.001595418612176923,scheduler_runtime,0.0002781059997490923,mixed
tier0,ALL,BROWSER__BRANCH,BROWSER__BRANCH,,0,BROWSER,BRANCH,ANOMALY,control_flow,1,post_persist,5,"2,3,4,5,6",25,0.045811437818052955,0.030652436339299198,0.03463841783047646,tier0,0.010558506132057653,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.0023356385058055347,0.2212091821128074,0.00654538566820309,0.6199158845331388,0.0,0.0,0.0007609466014010523,0.07206953255353732,0.0009165353566479781,0.08680540080051673,tier0:net_sent_Pps,0.0008839169685192276,tier0:interrupts,0.0006079578364047551,tier0:mem_used_bytes,0.0005850948588364898,tier0:mem_wired_bytes,0.0005742186477065683,tier0:mem_active_bytes,0.0005311864408911211,memory_io,0.00654538566820309,compute,0.0023356385058055347,platform_pressure,0.0009165353566479781,mixed
tier0,ALL,BROWSER__CACHE,BROWSER__CACHE,,0,BROWSER,CACHE,ANOMALY,memory_pressure,1,peak_window,5,"540,541,542,543,544",540,0.013780092520799257,0.012263162705039025,0.013780092520799257,tier0,0.006379609310109163,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.0022453865836502434,0.3519630238315993,0.0032694709453658486,0.5124876440607464,0.0,0.0,0.0005137712149833355,0.08053333519487016,0.0003509805661097341,0.05501599691278406,tier0:cpu_times_idle_pct,0.000440414257864471,tier0:net_recv_Bps,0.00026641608029380877,tier0:pids_count,0.00026410445103969233,tier0:interrupts,0.0002496667639436431,tier0:net_recv_Pps,0.0002450674719386266,memory_io,0.0032694709453658486,compute,0.0022453865836502434,scheduler_runtime,0.0005137712149833355,mixed
tier0,ALL,BROWSER__MEMBW,BROWSER__MEMBW,,0,BROWSER,MEMBW,ANOMALY,memory_pressure,1,peak_window,5,"5,6,7,8,9",5,0.016608010374436443,0.01654081899122389,0.016608010374436443,tier0,0.00852819749850669,0.0,0.0,1.0,0.0,0.0,memory_io,0.002081754775552651,0.24410255225880637,0.005668159344087447,0.6646374389289127,0.0,0.0,0.00044217563077243944,0.0518486621410756,0.00033610774809415215,0.039411346671205195,tier0:net_sent_Pps,0.0013394316800554686,tier0:net_recv_Pps,0.000546520983501474,tier0:interrupts,0.0003903389135041657,tier0:net_recv_Bps,0.0003804153720098714,tier0:cpu_times_idle_pct,0.00037137345711520445,memory_io,0.005668159344087447,compute,0.002081754775552651,scheduler_runtime,0.00044217563077243944,mixed
tier0,ALL,BROWSER__NOMINAL,BROWSER__NOMINAL,,0,BROWSER,NOMINAL,NOMINAL,benign,0,peak_window,5,"961,962,963,964,965",961,0.007064221775799816,0.0070197252509568734,0.007064221775799816,tier0,0.002747793649631548,0.0,0.0,1.0000000000000002,0.0,0.0,compute,0.001232261200432493,0.4484547813835029,0.0010170975050214166,0.37015061344136946,0.0,0.0,0.0001682724258669518,0.06123910574198886,0.0003301625183106862,0.12015549943313897,tier0:cpu_times_idle_pct,0.00039148084827801054,tier0:net_sent_Bps,0.00015036209371485691,tier0:net_sent_Pps,0.00014869338591574772,tier0:pids_count,0.0001341963691136177,tier0:cpu_pct,0.0001184243872071823,compute,0.001232261200432493,memory_io,0.0010170975050214166,platform_pressure,0.0003301625183106862,mixed
tier0,ALL,BROWSER__TLB,BROWSER__TLB,,0,BROWSER,TLB,ANOMALY,memory_pressure,1,peak_window_backfill,3,"967,968,969",969,0.015673019670556475,0.015432211782817435,0.015673019670556475,tier0,0.007308436907913887,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.0019323597691419756,0.2644012383892285,0.004751248449236632,0.6501045995336948,0.0,0.0,0.0005133721381015638,0.07024376683688172,0.00011145655143371554,0.01525039524019502,tier0:net_sent_Pps,0.0004700269627843301,tier0:cpu_times_idle_pct,0.0004422060357520724,tier0:net_recv_Pps,0.0004152079595392452,tier0:net_recv_Bps,0.00037909217067680037,tier0:interrupts,0.0003727887694227637,memory_io,0.004751248449236632,compute,0.0019323597691419756,scheduler_runtime,0.0005133721381015638,mixed
tier0,ALL,PY_AI__ATOMIC,PY_AI__ATOMIC,,0,PY_AI,ATOMIC,ANOMALY,synchronization,1,peak_window,5,"365,366,367,368,369",365,0.01807332651759704,0.01784998132509937,0.01807332651759704,tier0,0.005092275578842191,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.0016268784206432832,0.31947965019858177,0.002806304842852779,0.5510905290579025,0.0,0.0,0.00039048166945183005,0.07668117394789782,0.00026861064589429754,0.052748646795617936,tier0:cpu_times_idle_pct,0.00038583096779955494,tier0:mem_used_bytes,0.00037141953733860493,tier0:interrupts,0.0002708219384075711,tier0:mem_active_bytes,0.0002641354102297422,tier0:mem_wired_bytes,0.00026266380604522433,memory_io,0.002806304842852779,compute,0.0016268784206432832,scheduler_runtime,0.00039048166945183005,mixed
tier0,ALL,PY_AI__BRANCH,PY_AI__BRANCH,,0,PY_AI,BRANCH,ANOMALY,control_flow,1,peak_window,5,"760,761,762,763,764",760,0.01314505431160502,0.013074617758482756,0.01314505431160502,tier0,0.007480095037673328,0.0,0.0,1.0000000000000002,0.0,0.0,memory_io,0.0024334803461367204,0.3253274636058168,0.004294007692979895,0.5740579058625891,0.0,0.0,0.0003449866147022172,0.04612061918527773,0.00040762038385449466,0.05449401134631632,tier0:swap_sin_bytes,0.00043081412087064033,tier0:cpu_times_idle_pct,0.0003451170998518158,tier0:net_recv_Pps,0.00033473564025039975,tier0:net_recv_Bps,0.000328600513338101,tier0:net_sent_Pps,0.00030943091672085783,memory_io,0.004294007692979895,compute,0.0024334803461367204,platform_pressure,0.00040762038385449466,mixed
tier0,ALL,PY_AI__CACHE,PY_AI__CACHE,,0,PY_AI,CACHE,ANOMALY,memory_pressure,1,peak_window,5,"293,294,295,296,297",293,0.008916904508283755,0.008826130573725034,0.008916904508283755,tier0,0.005479784212142588,0.0,0.0,0.9999999999999996,0.0,0.0,compute,0.002493850133651869,0.45510006181005724,0.0022225604393999515,0.40559269368217193,0.0,0.0,0.0003590861763889928,0.06552925489169772,0.00040428746270177666,0.07377798961607297,tier0:cpu_times_idle_pct,0.0003596282389575479,tier0:cpu_times_user_pct,0.00028386847331974435,tier0:cpu_pct,0.00026252162923873245,tier0:net_sent_Pps,0.0002228849228347497,tier0:cpu9_pct,0.00021886423142154093,compute,0.002493850133651869,memory_io,0.0022225604393999515,platform_pressure,0.00040428746270177666,mixed
tier0,ALL,PY_AI__MEMBW,PY_AI__MEMBW,,0,PY_AI,MEMBW,ANOMALY,memory_pressure,1,peak_window,5,"759,760,761,762,763",759,0.013201472012383728,0.013052695494556371,0.013201472012383728,tier0,0.007738606066491253,0.0,0.0,1.0,0.0,0.0,memory_io,0.0022704034286090513,0.29338661370037544,0.004875649032585714,0.6300422828986788,0.0,0.0,0.0004128840187634029,0.05335379721048495,0.00017966958653308488,0.023217306190460803,tier0:swap_sin_bytes,0.00045379569755527814,tier0:net_recv_Pps,0.0003749019214051583,tier0:net_sent_Pps,0.00037108829760425065,tier0:net_recv_Bps,0.0003558400670521098,tier0:disk_write_IOPS,0.00034179295288761907,memory_io,0.004875649032585714,compute,0.0022704034286090513,scheduler_runtime,0.0004128840187634029,mixed
